Date,Open,High,Low,Close,Volume
4/20/2020 16:00:00,195.64,198.62,192.09,192.43,2078890
4/21/2020 16:00:00,193.37,193.37,189.71,190.77,1580447
4/22/2020 16:00:00,191.18,193.56,188.88,191.93,2067832
4/23/2020 16:00:00,190.98,191.92,188.66,189.92,1629885
4/24/2020 16:00:00,189.87,191.64,188.5,190.65,1597336
4/27/2020 16:00:00,191.01,191.5,188.64,189.05,1784295
4/28/2020 16:00:00,188.9,189.53,186.56,186.94,1557341
4/29/2020 16:00:00,181.36,186.54,180.59,183.93,1928754
4/30/2020 16:00:00,185.49,187.99,182.51,186.44,3302560
5/1/2020 16:00:00,193,197.76,189.03,192.71,5017784
5/4/2020 16:00:00,195.12,200.46,193.91,199.27,3904064
5/5/2020 16:00:00,199.4,204.75,198.53,203.48,2287590
5/6/2020 16:00:00,203.76,204.59,199.06,199.79,1649953
5/7/2020 16:00:00,201.44,205.23,201.11,201.99,1592900
5/8/2020 16:00:00,203,206.28,202.35,204.05,1393567
5/11/2020 16:00:00,204.45,208.26,203.43,205.81,1575589
5/12/2020 16:00:00,206.51,208.88,205.51,205.68,1210872
5/13/2020 16:00:00,205.26,207.99,204.62,206.74,1484358
5/14/2020 16:00:00,205.51,207.9,201.6,206.21,1362903
5/15/2020 16:00:00,206.85,210.49,206.36,209.83,2265019
5/18/2020 16:00:00,207.28,208.43,203.65,203.95,2424028
5/19/2020 16:00:00,203,204.13,200.75,201.72,1309412
5/20/2020 16:00:00,205.61,205.85,202.54,204.24,1369879
5/21/2020 16:00:00,204.75,204.75,198.17,199.4,1463150
5/22/2020 16:00:00,198.98,200.28,197.69,198.59,1214814
5/26/2020 16:00:00,198.46,198.79,195.05,197.13,2510568
5/27/2020 16:00:00,195.39,200.49,193.33,200,2010578
5/28/2020 16:00:00,200.75,205,200.57,204.96,1514338
5/29/2020 16:00:00,205.49,206.69,203.36,206.25,1707431
6/1/2020 16:00:00,206.21,207.39,203.8,204.21,1303228
6/2/2020 16:00:00,204.02,206.85,204.02,206.76,1125580
6/3/2020 16:00:00,206.97,207.57,205.03,205.97,1176813
6/4/2020 16:00:00,205.53,206.65,203.43,204.25,1071170
6/5/2020 16:00:00,202.81,202.81,194.29,197.57,2881279
6/8/2020 16:00:00,194.5,199.25,194,198.76,1745881
6/9/2020 16:00:00,200,203.22,198.02,202.07,2118437
6/10/2020 16:00:00,202.93,208.15,202.3,207.3,2465447
6/11/2020 16:00:00,208.45,210.42,203.95,204.93,2915556
6/12/2020 16:00:00,205.1,208.31,203.93,205.12,1850547
6/15/2020 16:00:00,207.4,208.45,204.91,208.03,1809561
6/16/2020 16:00:00,208.03,211.39,207.45,208.73,1421141
6/17/2020 16:00:00,209.69,212.88,209.69,212,1303007
6/18/2020 16:00:00,212.94,215.55,212.1,214.59,1631064
6/19/2020 16:00:00,218.17,219.38,215.85,217.64,3069040
6/22/2020 16:00:00,218.44,218.87,216.59,216.9,1350605
6/23/2020 16:00:00,217.07,217.94,212.92,213.38,1517885
6/24/2020 16:00:00,212.98,215.3,211.69,212.03,1856815
6/25/2020 16:00:00,214.52,216.75,210.65,214.92,1635274
6/26/2020 16:00:00,216.5,218,215.22,215.3,1723607
6/29/2020 16:00:00,216,218.2,215.31,217.58,974276
6/30/2020 16:00:00,219.59,221.7,216.5,219.37,1811934
7/1/2020 16:00:00,218.23,220.22,216.8,219.57,1100377
7/2/2020 16:00:00,220.86,224.55,220.81,222.16,1661296
7/6/2020 16:00:00,222.79,223.46,219.1,221.42,1369119
7/7/2020 16:00:00,220.74,224.98,220.52,223.81,1266680
7/8/2020 16:00:00,224.46,226.73,223.11,225.57,1110859
7/9/2020 16:00:00,225.36,230.28,225.36,229.5,966655
7/10/2020 16:00:00,229.25,230.53,227.56,229.76,892985
7/13/2020 16:00:00,230.57,232.1,225.04,225.74,1246945
7/14/2020 16:00:00,225.99,230.68,225.5,230.52,1088701
7/15/2020 16:00:00,226.73,229,224.06,225.5,1574059
7/16/2020 16:00:00,226.24,229.16,225.59,227.91,908897
7/17/2020 16:00:00,229.12,230.72,227.51,228.38,1275884
7/20/2020 16:00:00,228,229.11,226.5,227.74,748871
7/21/2020 16:00:00,228,228.59,225.64,226.73,888250
7/22/2020 16:00:00,227.42,227.75,224.47,227.55,815413
7/23/2020 16:00:00,229.11,232.21,227.56,227.84,956314
7/24/2020 16:00:00,227.5,228.95,225.75,227.04,730196
7/27/2020 16:00:00,226.8,230.02,226.8,229.22,785430
7/28/2020 16:00:00,228.98,230.47,227.6,228.55,717595
7/29/2020 16:00:00,229.55,232.27,228.82,231,912991
7/30/2020 16:00:00,232,233,229.64,231.26,821370
7/31/2020 16:00:00,233.25,238,233.04,236.51,2866968
8/3/2020 16:00:00,230.22,234.15,227.68,231.96,3719061
8/4/2020 16:00:00,231.9,238.41,231.9,237.74,2001586
8/5/2020 16:00:00,238.19,239.87,234.32,237.16,1394346
8/6/2020 16:00:00,236.96,238.22,234.59,236.15,1826159
8/7/2020 16:00:00,235.77,238.23,235.61,237.49,981590
8/10/2020 16:00:00,237.87,237.94,232.4,233.36,855137
8/11/2020 16:00:00,231.84,231.89,221.71,222.3,2104195
8/12/2020 16:00:00,223.52,228.6,223.26,226.95,1244996
8/13/2020 16:00:00,226.65,227.64,224.27,224.7,1054653
8/14/2020 16:00:00,223.96,225.48,223.75,224.25,935311
8/17/2020 16:00:00,224.25,227.87,224.25,226.78,1343714
8/18/2020 16:00:00,226,229.2,222.39,228.17,1480912
8/19/2020 16:00:00,228.68,229.63,226.24,227.94,732456
8/20/2020 16:00:00,228.16,229.23,226.69,228.3,1146327
8/21/2020 16:00:00,228.59,228.59,225.55,226.33,997925
8/24/2020 16:00:00,227.33,227.33,221.96,223.13,1737287
8/25/2020 16:00:00,222.98,223.23,218.73,219.17,2350689
8/26/2020 16:00:00,218.86,220.78,217.76,220.29,2533616
8/27/2020 16:00:00,220.18,223.4,219.4,220.69,1301342
8/28/2020 16:00:00,219.99,220.7,215.62,217.13,1879839
8/31/2020 16:00:00,217.29,224.35,217.29,223.5,1675099
9/1/2020 16:00:00,223.94,224.07,217.92,220.09,1329943
9/2/2020 16:00:00,221,225.38,220.28,223.74,1283569
9/3/2020 16:00:00,221.29,223.71,213.79,216.72,1983629
9/4/2020 16:00:00,215.23,216.29,208,212.52,2012650
9/8/2020 16:00:00,211.63,213.08,207.35,213,1922220
9/9/2020 16:00:00,214.17,221.07,214.17,220,1917885
9/10/2020 16:00:00,219.26,221.59,214.92,214.97,2553100
9/11/2020 16:00:00,215.48,216.42,212.12,214,1071846
9/14/2020 16:00:00,214.49,217.93,213.5,217.46,940159
9/15/2020 16:00:00,215.68,216.39,208.68,209.59,2146083
9/16/2020 16:00:00,209.16,210.95,206.9,207.35,1515463
9/17/2020 16:00:00,206.67,208.99,204.66,206.85,1212490
9/18/2020 16:00:00,205.18,208.96,204.61,208.15,1956714
9/21/2020 16:00:00,208.98,211.15,206.06,208.53,1095587
9/22/2020 16:00:00,209.69,214.73,208.94,212.38,1524114
9/23/2020 16:00:00,213.25,213.51,210.08,212.23,1148499
9/24/2020 16:00:00,211.7,214.59,210.87,213.69,1121609
9/25/2020 16:00:00,215.39,215.39,211.05,211.51,950077
9/28/2020 16:00:00,212.59,214.25,210.47,211.97,889299
9/29/2020 16:00:00,212.72,214.2,210.11,210.41,1063843
9/30/2020 16:00:00,210.16,211.36,208.03,210.17,1389438
10/1/2020 16:00:00,209.53,212.35,207.52,211.65,1157837
10/2/2020 16:00:00,211.68,216,208.29,209.22,1311353
10/5/2020 16:00:00,209.02,210.05,207.83,209.11,1067008
10/6/2020 16:00:00,209.19,212.1,208.65,211.15,996750
10/7/2020 16:00:00,211.06,217.5,211,215.13,2038395
10/8/2020 16:00:00,215.07,215.8,211.96,212.86,857692
10/9/2020 16:00:00,213.05,216.32,213.05,214.79,1028213
10/12/2020 16:00:00,215.63,218.01,214.8,215.42,729307
10/13/2020 16:00:00,217.55,223.36,217.29,221.17,1250985
10/14/2020 16:00:00,221.17,222,217.84,218.93,910037
10/15/2020 16:00:00,218.01,220.96,217.03,218.37,859690
10/16/2020 16:00:00,216,218.42,214.69,214.99,1373895
10/19/2020 16:00:00,215.45,216.59,212.38,212.5,1074381
10/20/2020 16:00:00,214.4,214.63,210.21,210.61,763502
10/21/2020 16:00:00,210.01,213.14,210,211.35,1121458
10/22/2020 16:00:00,209.07,211.49,206.05,209.76,1272186
10/23/2020 16:00:00,209.4,211.59,209.17,211.14,791757
10/26/2020 16:00:00,210.81,214.36,209.72,212.73,1114543
10/27/2020 16:00:00,214.67,217.63,214.02,214.18,1323594
10/28/2020 16:00:00,213.29,215.24,209.54,209.88,1119009
10/29/2020 16:00:00,210.33,212.22,207.55,208.73,1226869
10/30/2020 16:00:00,207.59,211.54,204.88,207.25,2252024
11/2/2020 16:00:00,215,221.84,212.24,216.03,4066971
11/3/2020 16:00:00,215.99,217.5,210.69,212.25,1904763
11/4/2020 16:00:00,214,218.19,212.7,212.94,1554576
11/5/2020 16:00:00,215.52,216.18,212.98,212.98,1080554
11/6/2020 16:00:00,212.46,218.14,212.46,218.08,1078346
11/9/2020 16:00:00,203.44,209,193.26,194.91,4941946
11/10/2020 16:00:00,197,202.2,192.9,198.12,2428258
11/11/2020 16:00:00,199.27,203.5,197.67,202.59,1810452
11/12/2020 16:00:00,204.62,207.62,203.01,207.53,1822888
11/13/2020 16:00:00,207.9,208.89,206.26,207.38,1545914
11/16/2020 16:00:00,203,207.88,202,207.67,1587974
11/17/2020 16:00:00,207,209.49,205.66,209.1,1433332
11/18/2020 16:00:00,208.77,210.25,204.9,204.98,1910521
11/19/2020 16:00:00,203.69,206.65,201,202.47,1558938
11/20/2020 16:00:00,202.84,204.79,202.72,203.05,1537847
11/23/2020 16:00:00,202.12,203.23,201.09,202.31,1563525
11/24/2020 16:00:00,202.31,203.14,199.43,199.54,1620099
11/25/2020 16:00:00,201.63,202.57,200,200.75,1298710
11/27/2020 13:00:00,201.4,203.35,201.25,203.09,699233
11/30/2020 16:00:00,202.32,203.35,199.97,202.96,2213971
12/1/2020 16:00:00,202.37,203.3,200.6,203.21,1536837
12/2/2020 16:00:00,202.79,204,199.53,201.71,1447734
12/3/2020 16:00:00,200.48,203.37,199.78,201.23,1999575
12/4/2020 16:00:00,200,201.7,198.68,199.98,2071619
12/7/2020 16:00:00,200.39,202.2,198.65,200.61,1285649
12/8/2020 16:00:00,201.58,205.9,199.76,202.88,1607919
12/9/2020 16:00:00,203.47,203.47,199.45,200.51,1207285
12/10/2020 16:00:00,200.75,202.72,199.9,200.6,830173
12/11/2020 16:00:00,200.68,202.98,200.18,201.73,1120413
12/14/2020 16:00:00,204.21,204.62,200.89,202.38,1737171
12/15/2020 16:00:00,203.3,205.5,202.16,203.04,1448593
12/16/2020 16:00:00,203.04,204.73,202.42,203.44,885732
12/17/2020 16:00:00,203.4,204.39,200.81,202.34,957534
12/18/2020 16:00:00,202.69,203.65,201.38,203.17,1874568
12/21/2020 16:00:00,204.07,204.67,200.43,202.45,1096393
12/22/2020 16:00:00,202.62,203.18,200.22,201.39,927690
12/23/2020 16:00:00,201.3,203.5,201.02,202.33,677191
12/24/2020 13:00:00,202.1,203.8,202.08,203.8,288614
12/28/2020 16:00:00,203.73,203.92,201.35,202.25,892636
12/29/2020 16:00:00,202.5,203.47,201.49,201.76,709214
12/30/2020 16:00:00,201.99,202.46,200.96,201.04,787298
12/31/2020 16:00:00,201.61,202.05,199.9,201.92,947864
